LD1,LD2,NObeyesdad
6.3358391181923714,1.4700060344818178,6
-0.7676692358924122,0.19079284642528377,3
-4.782212151789876,0.26180092098304264,1
-7.193616449552912,2.041869176439247,0
6.7062556333517485,1.5198663935306362,6
5.991715275305857,1.7617064998100063,6
-2.0584729098611585,-1.1091111196008672,2
-6.367911253669004,0.3086443800869326,0
0.5002851772571044,0.062219472869820304,4
0.05017018048444762,-1.8450767743876673,3
0.6003750144096497,-0.5144967996669366,4
5.33593772078098,-1.2005774365037172,5
12.45668011119013,1.9813874293143199,6
1.0846949119717784,0.3883148218030525,4
0.026887824443283415,-1.6526248731924476,3
-2.588927757496875,0.4135408665372756,2
-7.035964536590297,0.5576003183781308,1
-4.376150259473244,-0.4036489017504472,1
4.486903393352578,0.09616279748302858,5
-5.79575071736238,0.07228594293101925,1
-4.456366639223365,0.23316505398176818,1
5.2116311926036625,-0.39160937635511,5
5.100716245623502,-0.7720296505176177,5
5.054033991379181,-0.8620662642771557,5
2.284137266608804,-1.8058218961200645,4
5.604494498772892,-1.3223414821322748,5
-3.7715130325446102,-0.8224764302660554,1
-2.0348246306445588,-1.1398334935364034,2
2.074762449891708,-1.3570356308669773,4
-2.1820597528402637,-1.6867938848098634,3
-1.3194753517198194,-2.8151559569652593,3
7.043321331918716,1.8717395513254327,6
-6.6444469356713185,1.8499100428211037,0
-6.2051442892192155,0.12875975330488854,1
1.9027081041780487,-0.25321501537976676,4
5.394443411610242,1.7950019112411368,6
-3.2738479671437735,0.24540554303136075,2
-1.605193068667748,-0.3995004038080289,2
-2.7121207052518943,0.9361337302322237,2
-1.6759809599260398,-1.5834614079853238,3
-1.8107625022119016,0.24307150381093387,2
-1.4656902285525901,-0.7568673022031018,3
-4.852690022355122,-0.0787553474188773,1
-9.053010972047721,0.7602870107079502,0
-4.711291751190532,2.522499252331808,1
-6.888596837390264,1.804000163764163,0
1.0583388515181875,-0.6604622278658039,4
0.49038176833374275,-2.0079035157628,4
-1.795836460672658,-0.0061599038015817615,3
6.708568277808283,1.7963403871353771,6
-1.890871803031504,0.18938007806707277,2
-6.825062037699348,0.9511270309153919,0
-7.283976952607396,0.7569668328735113,0
2.0449901544235747,-0.28857503254514055,4
3.360170022671886,-2.6255946670880546,5
4.007920829931055,-0.23609163239438774,5
-2.3352464627913325,0.4971437636285606,2
-0.9904583418263949,-1.4050639921919572,3
0.12294956635615799,-0.9948689893770408,3
1.1409779122132675,0.690344549221298,4
1.9654028696768144,-0.8954890162004283,4
5.7037868368741265,-2.1015164708118768,5
0.393164850310863,-0.8802049289106653,4
0.5834056704132312,1.9404337495677584,4
-0.3842732605501226,1.6320142726530837,3
-2.402164003260559,0.43909213500032407,2
1.521349431093761,-0.26778309156593194,4
-2.5121088968003416,-0.4457368191936431,2
-5.800527550242634,2.534064147221422,0
6.507944369336214,1.8247837526679804,6
-1.91695538913657,0.2266958696396126,2
-6.607559304122378,0.050915772468661025,0
-7.748624172725362,-0.18224063240199323,0
-2.718700366580601,-0.6735509218933419,2
3.860889364203923,-2.692477232836833,5
-7.058249310833894,-0.8932198248691242,1
0.7369909570944141,-0.8846897291204056,4
-2.2619721054721835,0.4072241885167479,2
8.407454982072663,2.0478378663606875,6
4.428805396902422,-0.37449886502945723,5
4.532128944648302,-1.7825950337325673,5
5.249888722367676,-1.5627063895695823,5
-7.257585910281059,-0.6461632471094213,1
1.9128142852608991,-0.43494283078791734,4
-6.742569728143696,-0.09445555989783516,0
6.721646692964766,1.8444882764121753,6
-7.307955993738447,1.3954746923387578,0
-2.50641094862658,0.5168391849419974,2
-4.67144912266488,0.8083623575119222,1
-2.0615291462897885,0.4422349876338382,2
-4.190377585550058,-0.9709474057335008,1
-4.375917680900768,3.071694208684295,1
-7.449504952474028,-0.47395421872964155,0
-0.26292544536110846,-0.2662952981044442,3
-4.33535612989346,-1.261484803004276,1
4.336541070541762,-1.2288455274795098,5
8.170554203745134,2.1191135770244176,6
-1.4823040737449198,1.6608997896099715,3
1.739141311992748,-1.5815348616245022,4
-2.1788380490892965,0.5528801867036136,2
1.2192621021974626,-1.9429726519780286,4
-0.11349734775192963,-3.0941117976527175,3
6.885964854884211,1.75427365589234,6
4.380482235542584,-0.8430703292767104,5
0.7831432905104628,1.5364809044866323,4
-7.327768528345992,2.0196076418146753,0
5.404860987889083,-1.1958377020863689,5
-2.147263222361204,-0.9026284490013201,2
-2.0866740226005365,-0.46601568569706336,2
0.16724106545900264,0.9163707884714628,4
-0.8855283108046331,-0.35068144577123755,3
-2.0584729098611585,-1.1091111196008672,2
0.7863678979642257,0.5735264547100278,4
1.6535068693479507,-1.3087818793832247,4
-4.990627318388917,-0.660145430025394,1
1.642568623032095,-1.9287422266725835,4
-2.7059595147000497,0.7045510196862739,1
-7.419383717475648,1.8087119712501813,0
2.67877324369911,0.16135681576851418,4
2.1761835279119777,-0.48287072186437946,4
0.30550042044932585,1.8338785081359907,4
-5.357875963103741,1.265254333326041,1
7.657889562817631,1.6949587724476305,6
-2.675148320216333,-0.6788504485532517,2
6.71475590219762,1.793535547288946,6
-2.6256079429907784,-0.34144029634045875,1
-2.8936139733434536,0.06769803143140005,1
2.378015713800207,-0.3991466981352139,4
4.102216769459996,-1.0706990395122815,5
-3.2681902302157018,0.2917217083427611,1
5.811848654744844,1.7685716630925556,6
3.5889940955789283,-1.2512738158937604,5
4.5297185065778445,-1.8066264883545162,5
4.49085932801736,1.5278613362517741,6
8.188517647676717,2.3042642247349305,6
8.30811132296366,2.1821292622020243,6
3.81541401943367,-1.9208059687630605,5
-4.663594066746653,-1.3694320684381223,1
-7.345653292990995,0.27791298296722616,0
-2.3264189220105727,0.2413522643659426,2
-0.8826996843934877,-1.374345864736706,3
-0.6561778797662485,-1.777462327222654,3
-0.6868743748041739,0.3647897605807511,3
1.0828431085551176,0.6853657014649782,4
4.5172588235642115,1.3477830596202518,6
8.92950183281787,1.6383863652696415,6
5.387301248923309,-0.7818171871531698,5
4.05084111886158,-1.854971629955505,5
2.370223737683178,-0.6908543821364797,4
1.9538168400628975,-1.6551808268349628,4
5.103042932643968,-1.6691748951401508,5
-4.467296256365699,-0.3471063737336335,1
-1.496447224470323,1.5497828373327072,3
0.9686278535293475,-0.9222008410275715,4
4.521469670227015,1.4438942892567947,6
-7.444932587477365,1.4338688945261304,0
-2.2455739948792397,-1.365604676152203,3
1.8912397612692649,-2.573466407377751,4
-2.7443403530719626,-0.8575286970714581,2
6.243880238884329,1.6903052012026352,6
-8.094865879604018,1.1591210848895634,0
4.418036911398349,-1.7075958207394857,5
7.883644988997426,1.7725324432079204,6
4.88526478748003,-2.0156768130766536,5
1.4276322099621261,-1.1907911530555682,4
5.588415413336612,0.8697319962666287,6
2.8273020079747706,-2.2697657936999014,5
4.56650741771581,-0.5612659466260387,5
2.896161768664082,-0.9910017595624893,4
-7.579868040595569,0.8160210100800699,0
7.51469342466569,1.6639005304901866,6
-5.661867036045252,1.6344632230554945,1
5.4851950234564555,-2.299136230510282,5
-0.6020464846970496,-1.5571609977119252,3
8.502865084516792,2.3291255337279346,6
4.525364974503258,-0.7227976415816839,5
4.541379457669829,-0.43828541301853,5
3.110695427428715,-0.6352038998722366,4
0.7354275726547392,-0.4866319118970062,4
1.940698510699163,-0.40591829542573654,4
7.002959917258867,1.751482480739079,6
2.6746717537768783,-1.2763305375994185,4
-1.2287004765271234,0.16907390288530824,3
-3.5900391852969653,-0.8950381573878279,1
2.5964908484766775,-1.0716244066362648,4
-0.9411953024365651,0.7598393733763968,3
-4.690237853734454,1.4210243878345095,1
0.9723691517440083,-2.28421071722232,4
0.1824866345411064,0.01928228002779993,4
4.086110727453358,-1.646285581022643,5
-4.47152112244084,0.19598202580483856,1
4.090721388035823,-1.5503940596057304,5
4.374437233583881,-1.9377596439114284,5
0.7580712920845626,0.7812723951712962,4
-0.510813813482037,-1.3984846316567676,3
-6.116770774948963,2.3512540915170264,0
5.6736795116108,-1.5141218340943419,5
6.310353833967682,1.9344057615240033,6
-6.935383168445399,0.44665200577029013,0
4.384221999175971,-0.958930373200768,5
-3.3179790691210806,0.6802977815586388,1
-3.679672579025461,0.9206910465819192,1
7.277717937929635,1.883710817277022,6
6.270900390483137,1.4772902780350263,6
-2.336829635159134,-1.10404841124299,2
-1.7561622626122813,-0.28877337896993743,2
-1.795446737796639,-0.2708758845968169,2
-8.020641908856067,0.07053599337689229,0
1.5664146526888532,-0.8428322440246221,4
5.054089207242109,1.542539949754089,6
1.432570992549147,-0.5496817711521507,4
3.822283322891644,-1.484564131285822,5
-5.103350685608442,-0.1472937057768522,1
-3.923266850674906,-0.49201399701085374,1
2.6609729505097923,-2.3052265273184145,4
-8.397364724259631,1.0479287568833096,0
1.7030234466772673,-1.1826551135191985,4
1.092788910973433,1.7005398426044795,4
-6.6518735166420635,-0.35591136472896595,0
-1.1226545636917402,-0.06557110848242687,3
-1.2652770732411311,-2.7565980964890415,3
-2.64351599924385,-1.0549088571049092,1
-1.4851963462954583,0.10750976647555835,2
7.9376950536378255,1.8444975738525606,6
-4.589730687775196,0.2442904120030481,1
4.805909691115429,1.4925640433427452,6
-7.564088196148502,1.0044823818174504,0
-0.9215622728992966,-1.6289001164046868,3
6.381384114299046,1.922237009794323,6
2.473287210774109,-2.6899528910870774,4
-1.2536067243741704,1.2433956868855265,2
5.538604478799794,-1.6985831576324943,5
-8.082567678263475,-0.14190526925099886,0
5.492501306699053,-2.7155373409262107,5
-3.5584333825016596,-0.7799804216938573,1
-5.609597364024577,-1.1299109702720778,1
-5.537263441147368,2.1821474230714664,1
3.567888735304973,-1.5741879124180027,5
4.7394453616174665,-0.7122195063885426,5
-2.149904889615487,1.4052205977961465,2
4.899808404270678,-1.5510824052945376,5
-7.586317307739407,0.3294109476441564,0
1.8656071709614865,-0.7888159137329785,4
-7.593540893143753,0.8099867375073826,0
1.1142089999044795,-1.0388118060065565,4
-1.4530802204102726,-1.508325824686126,3
5.4741640325458905,-1.356657248343894,5
4.760357168945064,0.3386399319223874,5
5.644510260321948,2.103430584265292,6
-2.3194580829904696,1.9295287785234978,2
-3.8751754774661866,-2.690768789530356,1
2.4458497980227025,-1.4507549849910495,4
-3.5347968139651798,0.0582079062952346,1
1.2053147294952136,-1.706806933694289,4
-7.186321810050971,0.9762229434593909,0
-8.498509487080852,-0.9725620384824989,0
1.8612135791291136,-1.0630387302892812,4
-7.714626643836861,2.0093387809147023,0
-1.3743278432285777,-0.9037364029341262,2
-0.8779024944917587,-0.7460997828539134,3
4.067445184001594,-1.0534354962626145,5
2.5784506271702243,-0.37183821315665283,4
0.053984409359568164,-0.9165720991588612,3
4.16742722412481,-1.2380609068077506,5
5.371970168434689,1.3845432946620762,6
-1.164979525547691,-1.7718062245412938,3
-6.705378002675396,1.9365643034655158,0
0.5967443797734592,-0.46894841377317825,4
-8.53920192601242,-0.3228855115492095,0
3.807309785026495,-1.8443426639785105,5
6.735751482248837,1.7972027457830293,6
-0.31925980619322375,1.2364520204978182,3
4.39761507516735,-0.6481510067080667,5
1.0534107391030099,-2.757829235759728,4
4.405984470013207,-1.006239552708098,5
3.362493456488315,-0.87375580832115,5
4.197722608105432,-1.4266814941110855,5
-2.2191880903142174,0.8491811456168147,2
2.064906163334492,-1.1456878373181967,4
-0.16007209046895712,-1.3834005848426714,3
-4.280363376824068,2.674718604268479,1
-5.35282110159197,-0.8896855368437546,1
-2.0017561007232088,-0.7281170269378364,2
-6.3427753927063995,0.297655463706476,0
4.058425632659872,-0.34140498151642146,5
3.8695552330595135,-0.14535126358226644,5
-7.370816413506803,1.7386989729473739,0
8.389930561453994,2.2947767993405326,6
-2.714863434485222,-0.5574350979775561,2
5.418710499955945,1.2418811792832056,6
-1.8591384818196037,-0.4363028208552369,2
-8.14280808565722,0.9313953357973234,0
-1.0889805988412278,-1.098339844859975,3
-4.7802890197300085,-1.0581251011092898,1
-7.481104457978606,1.9559278910726565,0
4.893125442190105,-1.522769941073068,5
2.0929003813252134,-1.6899618188512824,4
-0.9159244545106598,0.46334872393322935,3
-5.306372047722031,0.8444888261715173,1
0.7546540461945779,-2.5790865523942097,4
1.0200146215984505,-2.6139853649224567,4
-0.7405742937672929,-1.4533451817478145,2
-6.881815062654576,-1.0790451658083395,0
-2.1563460650808843,0.09138022085295402,2
-2.07753228458265,0.6931888043877075,2
-7.295114051896934,-0.6088915655312301,1
5.582896569661521,1.6571389813270017,6
3.617260897925884,-2.533835887126579,5
-1.9882993582225315,-1.3075744038012356,2
-7.874972033347707,0.4546460650531198,0
1.540762338121398,0.28016336075793613,4
-3.4009540562640015,0.20017985582691172,1
5.745316898165918,1.755810397143855,6
3.1808849061355495,-0.7043205401722054,4
6.909345226217116,1.7782178620086482,6
-1.9131314461059004,0.38850576583545865,2
-2.3101626963614694,-0.9635526706513826,2
7.320543330135654,2.225676852388013,6
5.5121928449834785,1.704261882080215,6
-7.6521399068252896,2.3255160592647557,0
8.518156409512553,1.8068472978825438,6
8.383450745884083,2.1432716541916776,6
-0.6476254883500546,-0.974925907812938,3
5.251652549569228,-1.5915818461585938,5
1.44234068962962,-1.1685627888810983,4
11.72248869873252,2.0264875326689875,6
2.414994016900746,-0.6538875803733037,4
-7.2301025409808934,1.617640575826706,0
3.9337795950460785,-2.340627488656121,5
-7.600063045494099,-0.6385155898962984,0
-1.5461079166588017,-1.490923078709586,3
-8.728641200221656,1.0987520188550668,0
5.615173454405813,2.0473377106590354,6
4.424946347836427,-0.7800862331160804,5
1.0977909792711238,0.6845030995496277,4
6.689443170682773,1.688543075203834,6
5.143024490284077,-0.23111382946807385,5
-0.8786810524438572,-0.7398479869562936,3
1.2450210773555381,-0.8775227272316204,4
0.6854587071289726,1.396594520492196,4
1.1867405445418873,-0.9671276066939667,4
-7.5102475632292744,-0.5166528471266941,0
-4.76401171128228,2.363503433130688,1
5.560738930577798,1.6389806731432817,6
5.100174496824661,-2.3060650598814725,5
-1.8770308019814317,1.220595594477408,3
10.556005492385305,1.9351117052606464,6
-5.579506401916432,1.4284024107560112,1
-5.165970638270298,1.7836730762573494,1
10.58209795790748,2.0136314070897,6
1.7434489606811063,-1.2423946824001495,4
-0.2734362181056524,-1.3814804235897655,3
-9.620650800357318,0.5504659510997187,0
-2.0519028419115175,-1.9779910581151183,3
-5.934050968627485,-0.36553789015960764,1
4.638312992532166,-1.3833982500884543,5
-5.76321951525113,-0.7687561528160937,1
-2.226658522218432,-0.6876711002454848,3
-1.0686276625096907,0.45192452758694096,3
1.961134835895617,-1.7053218779309067,4
1.7240650869246592,-2.3409925211540843,4
-3.4002995085754364,-0.6169272259949374,2
-8.594431740561548,-0.1383119088480632,0
-7.208895543572535,0.7273809209272013,0
-1.3666034803697031,-2.293059615810475,3
-2.9572875926597493,-0.06475398209725614,2
3.174489296594984,-1.271815054043462,4
-1.3243728823261702,2.011781495391391,3
-3.610589304690946,0.7280982691983028,1
-1.7354725241018183,-0.40722541147234625,2
8.359648010471213,2.2760244815283937,6
-1.9937772090955084,-1.1545801585906896,2
-0.4875097962153069,-1.9019227751944563,3
-6.9334671571672315,-1.096839785229039,0
3.297635090201826,-0.2448872581793355,4
-0.9664924033730444,-1.9588784996561024,3
8.312503538730223,1.6920926618432315,6
3.5659310705282974,-1.5253027299353477,5
-1.0594539435407784,-0.5157911632906066,3
-3.2587114629569385,-1.674650216243496,2
-2.0898756099494853,-0.8595468420656015,2
-2.2021025960980753,1.2095096058316965,2
5.549518252080106,-1.120023861336326,5
-7.168366048730856,1.1014392386653802,0
-1.3058793457189628,1.2000626972029071,2
-0.25306277598636084,0.018646611029038036,3
5.660690169765908,-1.860472610857608,5
-4.604730596138756,-0.4355416374333832,1
3.864140298015033,-1.14666829767956,5
6.059550243283215,1.7385961351263808,6
-7.763716562951089,2.4637391366853656,0
-7.6086939977639085,0.29708383584722536,1
-7.538116275980869,1.4325480905348091,0
6.756788442230357,1.7935869911729356,6
9.061270810791262,1.785233856291307,6
8.666634149814445,1.6816840503240802,6
2.669612491985893,-1.6127988513268126,4
-2.340505014390354,-0.6509783819972049,2
-2.608914655223444,-1.2363841046518635,2
-2.0897833651223894,-0.6249590894489645,2
5.788758955150133,1.697302036480648,6
-6.3105589165068245,1.1041555411397197,0
0.1358734672541592,-0.9458871748725676,3
-2.951711031441201,0.9772987955785173,2
-0.0534850718385996,0.6088383095180743,3
6.167609703388758,1.4919281748720872,6
-3.4720591899064135,-0.547087361851727,1
-4.476188863878342,1.6258589594473145,1
-6.484656116219734,-0.3463076775749459,1
-2.314216313056512,1.325887435088338,2
5.50820172930536,-1.159733036654867,5
5.205863904158805,-0.8130767322305076,5
0.9450053237558432,0.4882748132196095,4
7.563139556074384,1.9469884793656682,6
-6.560971260220587,2.1441263934106964,0
0.8600256965691306,-1.2211378850043908,4
-7.078751039257132,1.7272890302120838,0
5.541164939954037,1.3345877564925142,6
-1.545824254474238,1.3296383867464354,3
-5.0865516470929295,-1.0906696456189184,1
4.8368676390834855,-1.9028277641316056,5
0.9375322999627475,-1.3411791065582048,4
-7.431050507719562,1.484476266548117,0
-6.0324792926957675,-1.2817211491414937,1
-0.5829612758445074,-0.831515621578765,3
-4.4847026864189345,1.2640435580616562,1
1.6083645037717176,-1.5947400576520188,4
-2.648005250826211,0.16633351529069118,2
-8.042173666163254,1.431198912939683,1
10.007439638156255,2.1553793505278773,6
-1.703472720016893,-0.21834001075875392,2
-4.618514460703664,0.8889009908088957,1
-0.18766559339652097,-0.7751817949191703,3
-4.836259909220682,0.2697092061439082,1
-7.33858388248045,1.8482849251162545,0
-1.3664398312062809,-0.983084803175192,2
-1.3563155567019987,-2.098391780894028,3
-2.721493852010359,-0.9642306411086368,2
6.18642620880828,1.5651681479228763,6
1.5596080801818157,-1.1683513087234099,4
6.456416693150848,1.936770409313029,6
-3.594434478808829,-0.8019836523859615,2
-6.254698504396557,-1.8556016035807896,1
-2.525318114407683,0.8884875251599057,2
1.6667269134601834,-0.7022056533231159,4
-4.210940228459675,0.9435094166504735,1
-3.301678932638425,0.40777890369822356,2
-7.70534254121958,1.0022705887930825,0
-7.603928080220302,0.8058853496729356,0
-5.762754308355449,-0.12481288101994648,1
-7.485757641433737,-0.0591365836290682,0
8.420444697159416,1.5267604850580776,6
4.298689471751087,-0.10905370320432184,5
